gs_citations,is_intro_pres,is_meth_pres,is_res_pres,no_images,no_tables,no_alg,no_equations,fund_avail,accept_avail,suppl_info,link_to_code,target,index_terms
12,1,0,0,12,1,0,0,1,1,0,0,0,"Computer systems organization, Dependable and fault-tolerant systems and networks, Maintainability and maintenance, Secondary storage organization, Embedded and cyber-physical systems, Embedded systems, Embedded software"
3,1,1,0,14,7,0,0,1,1,0,0,0,"Hardware, Power and energy, Power estimation and optimization, Software and its engineering, Software notations and tools, Compilers"
2,1,0,0,7,0,0,0,0,1,0,0,0,"Theory of computation, Models of computation, Timed and hybrid models"
2,1,1,0,11,2,0,0,1,1,0,0,0,"Security and privacy, Human and societal aspects of security and privacy, Usability in security and privacy, Security in hardware, Embedded systems security, Systems security"
0,1,0,0,5,4,0,0,1,1,0,1,0,"Networks, Network protocols, Protocol correctness, Protocol testing and verification, Network types, Mobile networks"
2,1,0,0,3,1,0,0,1,1,0,1,0,"Networks, Network properties, Network security, Mobile and wireless security"
0,1,1,1,6,9,0,0,0,1,0,1,0,"General and reference, Cross-computing tools and techniques, Measurement, Software and its engineering, Software creation and management, Software development techniques, Reusability, Software product lines, Theory of computation, Theory and algorithms for application domains, Machine learning theory"
0,1,1,0,6,2,0,0,0,1,0,0,0,"Computing methodologies, Modeling and simulation, Model development and analysis, Modeling methodologies, Software and its engineering, Software notations and tools, System description languages, System modeling languages"
125,1,1,0,6,7,0,5,1,1,0,1,0,"Software and its engineering, Software creation and management, Software post-development issues, Maintaining software, Software evolution, Software notations and tools, Software libraries and repositories"
1,1,1,0,15,0,1,0,0,0,0,1,2,"Information systems, Data management systems, Data structures, Information storage systems, Information storage technologies, Storage class memory"
0,1,1,0,12,2,4,0,0,0,0,1,2,"Computer systems organization, Dependable and fault-tolerant systems and networks, Fault-tolerant network topologies, Reliability"
0,1,1,0,16,2,1,0,0,0,0,1,2,"Computing methodologies, Machine learning, Networks, Network performance evaluation, Network performance modeling"
0,1,1,0,12,5,0,0,1,0,0,1,2,"Computer systems organization, Architectures, Parallel architectures, Multicore architectures, General and reference, Cross-computing tools and techniques, Performance, Mathematics of computing, Probability and statistics, Probabilistic algorithms"
0,1,1,0,2,4,0,4,0,0,0,1,2,"Information systems, Information retrieval, Information storage systems, Information storage technologies, Storage class memory, Flash memory"
0,1,1,0,6,7,0,0,0,0,0,1,2,"Computer systems organization, Dependable and fault-tolerant systems and networks, Reliability, Secondary storage organization, Software and its engineering, Software organization and properties, Contextual software domains, Operating systems"
0,1,1,0,7,5,0,0,0,0,0,1,2,"Software and its engineering, Software organization and properties, Software system structures, Abstraction, modeling and modularity"
0,1,1,0,14,5,1,0,1,0,0,0,2,"Computer systems organization, Dependable and fault-tolerant systems and networks, Redundancy, Reliability, Information systems, Information storage systems, Storage architectures, Distributed storage, Storage replication, Storage recovery strategies"
0,1,1,0,4,5,0,0,1,0,0,1,2,"Hardware, Emerging technologies, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
0,1,1,0,4,3,2,0,0,0,0,1,2,"Security and privacy, Systems security, Operating systems security, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Software organization and properties, Contextual software domains, Operating systems, Process management, Concurrency control"
0,1,1,0,6,5,3,0,0,0,0,1,2,"Security and privacy, Systems security, Operating systems security"
0,1,1,0,0,3,0,4,0,0,0,1,2,"Applied computing, Enterprise computing, Enterprise architectures, Event-driven architectures, Information systems, Data management systems, Database management system engines, Distributed database transactions, Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Software organization and properties, Software system structures, Software system models, Model-driven software engineering, State systems"
0,1,1,0,3,1,0,0,1,0,0,1,2,"Computing methodologies, Artificial intelligence, Computer vision"
0,0,0,0,1,2,0,0,1,0,0,1,2,"Computing methodologies, Artificial intelligence, Computer vision, Computer vision representations, Computer vision tasks, Activity recognition and understanding, Information systems, Information retrieval, Retrieval tasks and goals, Information extraction"
0,0,0,0,2,3,3,0,1,0,0,1,2,"Computing methodologies, Artificial intelligence"
0,0,0,0,6,3,0,0,1,0,1,1,2,"Computing methodologies, Artificial intelligence, Computer vision, Computer vision representations, Image representations, Computer graphics, Image manipulation, Image processing, Machine learning, Learning paradigms, Supervised learning, Supervised learning by regression, General and reference, Cross-computing tools and techniques, Measurement, Metrics"
0,1,0,0,0,0,0,0,0,0,0,1,2,"Computer systems organization, Architectures, Distributed architectures, Cloud computing, Human-centered computing, Human computer interaction (HCI), Interaction paradigms, Mixed / augmented reality, Information systems, Information systems applications, Multimedia information systems, Multimedia streaming"
0,0,1,0,3,0,0,0,1,0,1,1,2,"Human-centered computing, Human computer interaction (HCI), HCI design and evaluation methods, User models, User studies, Social and professional topics, Professional topics, Management of computing and information systems, System management, Quality assurance"
0,1,1,1,1,3,0,0,0,0,0,1,2,"Computing methodologies, Artificial intelligence, Computer vision, Computer vision tasks, Scene understanding, Image and video acquisition, 3D imaging, Machine learning, Machine learning approaches, Neural networks"
0,1,0,0,2,3,0,0,0,0,0,1,2,"Computing methodologies, Artificial intelligence, Computer vision, Computer vision tasks"
0,1,1,1,21,4,1,0,1,0,0,1,2,"Applied computing, Life and medical sciences, Computational biology, Systems biology"
0,1,1,1,17,9,2,4,1,0,0,1,2,"Computing methodologies, Computer graphics, Graphics systems and interfaces, Graphics processors, Rendering, Ray tracing"
0,1,1,0,16,2,0,0,1,0,1,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Theory of computation, Models of computation, Concurrency, Parallel computing models"
0,1,1,0,2,4,8,1,1,0,1,0,2,"Software and its engineering, Software notations and tools, General programming languages"
0,1,1,0,17,3,0,0,0,0,1,1,2,"Computing methodologies, Parallel computing methodologies, Parallel algorithms, Vector / streaming algorithms, Symbolic and algebraic manipulation, Symbolic and algebraic algorithms, Optimization algorithms, General and reference, Cross-computing tools and techniques, Experimentation, Performance, Mathematics of computing, Mathematical software, Mathematical software performance, Solvers"
0,1,1,1,5,10,0,0,0,0,1,1,2,"Security and privacy, Software and application security, Software security engineering, Software and its engineering, Software notations and tools, Compilers, Source code generation"
0,1,1,0,0,1,0,0,1,0,1,1,2,"Human-centered computing, Human computer interaction (HCI), Interaction paradigms, Graphical user interfaces, Software and its engineering, Software creation and management, Software development techniques, Automatic programming, Software notations and tools, Context specific languages, Programming by example"
0,1,1,0,8,2,1,2,1,0,1,0,2,"Theory of computation, Semantics and reasoning, Program reasoning, Program analysis"
0,1,1,0,5,1,0,0,0,0,1,1,2,"General and reference, Cross-computing tools and techniques, Verification, Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Software organization and properties, Software functional properties, Formal methods, Software verification, Theory of computation, Logic, Programming logic, Semantics and reasoning, Program constructs, Functional constructs, Program reasoning, Invariants, Program specifications, Program verification"
0,1,1,0,11,9,0,0,1,0,1,1,2,"Computing methodologies, Machine learning, Software and its engineering, Software notations and tools, Compilers"
0,1,0,0,0,0,0,46,0,0,1,1,2,"Software and its engineering, Software creation and management, Software development techniques, Software notations and tools, Context specific languages, API languages, General programming languages, Language features, Inheritance"
0,1,1,1,10,0,0,0,1,0,1,1,2,"Software and its engineering, Software organization and properties, Software functional properties, Formal methods, Software verification, Theory of computation, Semantics and reasoning, Program constructs, Type structures, Program reasoning, Program specifications"
0,1,1,0,12,6,0,0,0,0,1,1,2,"Computing methodologies, Parallel computing methodologies, Parallel programming languages, Theory of computation, Semantics and reasoning, Program semantics"
0,1,1,0,20,0,0,0,1,0,1,0,2,"General and reference, Cross-computing tools and techniques, Performance, Software and its engineering, Software notations and tools, Formal language definitions, General programming languages, Language types, Multiparadigm languages, Object oriented languages, Software organization and properties, Extra-functional properties, Interoperability"
0,1,1,0,6,3,1,0,1,0,1,0,2,"Software and its engineering, Software notations and tools, Formal language definitions, Semantics"
0,1,1,0,0,0,0,0,1,0,1,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Formal software verification"
0,1,1,0,8,6,4,0,1,0,1,0,2,"Computer systems organization, Architectures, Distributed architectures, Cloud computing, Dependable and fault-tolerant systems and networks, Availability, Computing methodologies, Distributed computing methodologies, Software and its engineering, Software organization and properties, Software functional properties, Formal methods, Automated static analysis, Theory of computation, Design and analysis of algorithms, Distributed algorithms"
0,1,1,0,17,3,0,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers, Interpreters, General programming languages, Language types, Functional languages"
4,1,1,0,2,1,0,0,0,0,1,0,2,"Security and privacy, Formal methods and theory of security, Logic and verification, Theory of computation, Logic, Separation logic"
1,1,0,0,0,1,0,0,1,0,1,0,2,"Theory of computation, Logic, Logic and verification, Models of computation, Concurrency, Parallel computing models, Semantics and reasoning, Program semantics"
6,1,1,0,12,1,2,0,0,0,0,1,2,"Software and its engineering, Software notations and tools, Compilers"
0,1,0,0,7,0,2,1,1,0,0,1,2,"Software and its engineering, Software creation and management, Software development techniques, Reusability, Software product lines"
1,1,1,0,4,5,0,0,1,0,0,1,2,"Security and privacy, Software and application security, Systems security, Vulnerability management, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software notations and tools, Software libraries and repositories"
0,1,1,0,1,1,0,0,0,0,1,1,2,"Theory of computation, Semantics and reasoning, Program reasoning, Program semantics"
0,1,1,0,3,0,1,0,1,0,1,0,2,"Theory of computation, Logic, Separation logic, Semantics and reasoning, Program constructs, Type structures"
0,1,1,0,10,1,0,2,1,0,1,0,2,"Software and its engineering, Software notations and tools, General programming languages, Language features, Data types and structures, Theory of computation, Logic, Type theory"
0,1,1,0,2,0,1,0,1,0,1,0,2,"Software and its engineering, Software notations and tools, General programming languages"
0,1,1,1,0,3,0,10,1,0,1,0,2,"Software and its engineering, Software notations and tools, Compilers, Source code generation, Context specific languages, Domain specific languages, Formal language definitions, Software organization and properties, Software functional properties, Correctness"
0,1,1,0,0,0,0,16,1,0,1,0,2,"Software and its engineering, Software notations and tools, Compilers, Theory of computation, Logic, Logic and verification, Type theory"
2,1,1,0,3,0,0,0,1,0,1,1,2,"Software and its engineering, Software notations and tools, General programming languages, Language types, Functional languages, Software organization and properties, Extra-functional properties, Software performance, Theory of computation, Semantics and reasoning, Program reasoning, Program specifications, Program verification, Program semantics, Denotational semantics"
0,1,1,0,4,0,0,0,0,0,1,0,2,"Software and its engineering, Software notations and tools, General programming languages, Language types, Concurrent programming languages, Theory of computation, Logic, Linear logic, Models of computation, Concurrency, Process calculi, Semantics and reasoning, Program constructs, Type structures"
1,1,1,0,0,2,0,1,1,0,1,1,2,"Software and its engineering, Software notations and tools, General programming languages, Language types, Constraint and logic languages, Software organization and properties, Software functional properties, Formal methods, Automated static analysis, Theory of computation, Semantics and reasoning, Program reasoning, Program analysis"
1,1,1,0,1,2,0,0,1,0,1,0,2,"Software and its engineering, Software notations and tools, Compilers, Translator writing systems and compiler generators"
0,1,1,0,10,0,1,0,0,0,1,1,2,"Software and its engineering, Software notations and tools, Compilers, Just-in-time compilers, Source code generation, General programming languages, Language types, Functional languages, Object oriented languages"
0,1,1,0,0,0,0,0,1,0,1,1,2,"Theory of computation, Logic, Type theory, Semantics and reasoning, Program constructs, Type structures, Program reasoning, Program verification, Program semantics, Operational semantics"
1,1,1,0,13,0,0,0,0,0,1,1,2,"Theory of computation, Logic, Separation logic, Semantics and reasoning, Program reasoning, Program specifications, Program verification"
0,1,0,0,3,0,0,0,0,0,0,1,2,"Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, General programming languages, Language features, Constraints, Language types, Functional languages"
0,1,1,0,4,1,0,0,0,0,0,0,2,"Software and its engineering, Software creation and management, Designing software, Software design engineering, Software notations and tools, Compilers, Parsers, Context specific languages, Domain specific languages, General programming languages, Language types, Functional languages"
1,1,1,0,4,0,0,0,1,0,0,1,2,"Software and its engineering, Software notations and tools, General programming languages, Language types, Functional languages"
0,1,1,0,4,0,1,1,0,0,0,1,2,"Software and its engineering, Software notations and tools, Compilers, Source code generation, General programming languages, Language types, Constraint and logic languages, Functional languages"
1,1,1,0,1,0,1,0,0,0,0,1,2,"Software and its engineering, Software notations and tools, General programming languages, Language types, Functional languages, Theory of computation, Semantics and reasoning, Program constructs, Type structures, Program reasoning, Program analysis"
1,1,1,0,10,0,0,0,0,0,0,0,2,"Software and its engineering, Software notations and tools, Context specific languages, Domain specific languages, Theory of computation, Models of computation"
1,1,1,0,4,1,0,0,1,0,0,1,2,"Software and its engineering, Software creation and management, Software post-development issues, Maintaining software"
0,1,1,0,3,2,0,0,0,0,0,1,2,"Software and its engineering, Software creation and management, Software post-development issues, Maintaining software, Theory of computation, Semantics and reasoning, Program reasoning, Program analysis"
0,1,1,0,7,3,3,0,1,0,1,1,2,"Information systems, Information retrieval, Retrieval models and ranking, Probabilistic retrieval models, Mathematics of computing, Probability and statistics, Probabilistic representations, Bayesian networks, Software and its engineering, Software organization and properties, Software functional properties, Formal methods, Automated static analysis, Dynamic analysis"
0,1,0,0,5,3,2,0,1,0,0,1,2,"Computing methodologies, Machine learning, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
0,1,1,0,3,4,0,0,0,0,0,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Software organization and properties, Contextual software domains, Operating systems, Process management, Concurrency control, Extra-functional properties, Software reliability, Software functional properties, Correctness, Consistency, Software system structures, Distributed systems organizing principles, Organizing principles for web applications"
5,1,0,1,12,2,0,0,0,0,0,1,2,"Software and its engineering, Software notations and tools, Software libraries and repositories"
0,1,1,0,9,3,0,0,1,0,0,1,2,"Computing methodologies, Parallel computing methodologies, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
4,1,1,0,6,3,0,0,0,0,0,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Software notations and tools, Software configuration management and version control systems, Software organization and properties, Software functional properties, Formal methods, Automated static analysis"
0,1,1,0,4,9,0,0,1,0,0,1,2,"Software and its engineering, Software organization and properties, Extra-functional properties, Software reliability"
1,1,1,0,1,6,0,3,1,0,0,1,2,"Software and its engineering, Software creation and management, Software post-development issues, Maintaining software, Software evolution, Software notations and tools, Software maintenance tools"
1,1,1,1,7,7,0,0,0,0,0,1,2,"Software and its engineering, Software creation and management, Software organization and properties, Extra-functional properties"
0,1,1,1,8,3,0,0,0,0,0,1,2,"General and reference, Cross-computing tools and techniques, Empirical studies, Software and its engineering, Software creation and management, Collaboration in software development, Open source model"
0,1,1,0,6,3,0,0,0,0,0,1,2,"General and reference, Cross-computing tools and techniques, Empirical studies, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis"
5,1,1,1,4,2,1,3,0,0,0,1,2,"Software and its engineering, Software notations and tools, Software configuration management and version control systems, Software organization and properties, Extra-functional properties, Software performance"
1,1,1,0,7,12,0,0,1,0,0,1,2,"Security and privacy, Software and application security, Software security engineering, Systems security, Information flow control, Operating systems security, Mobile platform security, Software and its engineering, Software organization and properties, Software functional properties, Formal methods, Automated static analysis"
0,1,1,0,2,5,0,9,1,0,0,1,2,"Social and professional topics, Professional topics, Management of computing and information systems, Software management, Software selection and adaptation, Software and its engineering, Software creation and management, Software verification and validation"
0,1,1,0,4,3,0,0,1,0,0,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
0,1,1,0,0,2,0,0,1,0,0,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
0,1,1,0,10,3,0,0,0,0,0,1,2,"Security and privacy, Software and application security, Web application security, Software and its engineering"
1,1,1,1,12,3,2,0,0,0,0,1,2,"Computing methodologies, Machine learning, Machine learning approaches, Learning latent representations, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
0,1,1,1,4,8,0,0,1,0,0,1,2,"Information systems, Information retrieval, Retrieval models and ranking, Similarity measures, Software and its engineering, Software notations and tools, Software maintenance tools"
2,1,1,0,7,3,0,0,0,0,0,1,2,"Computing methodologies, Machine learning, Software and its engineering, Software creation and management"
0,1,1,0,11,2,4,4,1,0,0,1,2,"Computer systems organization, Embedded and cyber-physical systems, Hardware, Robustness, Safety critical systems, Software and its engineering, Software organization and properties, Extra-functional properties, Software safety"
0,1,1,0,10,1,0,0,1,0,1,1,2,"Networks, Network architectures, Network types, Mobile networks"
0,1,1,1,10,3,2,2,1,0,1,1,2,"Computer systems organization, Dependable and fault-tolerant systems and networks, Networks, Network components"
2,1,1,0,18,0,0,10,1,0,1,1,2,"Networks, Network protocols, Link-layer protocols, Network protocol design"
0,1,1,0,4,9,0,0,1,0,1,1,2,"Networks, Network properties, Network manageability, Network reliability"
0,1,1,0,16,0,0,4,1,0,1,1,2,"Hardware, Communication hardware, interfaces and storage, Wireless devices, Networks, Network components, Physical links, Wireless access points, base stations and infrastructure"
1,1,1,0,12,5,0,0,0,0,1,1,2,"Networks, Network services, Programmable networks"
0,1,1,0,11,7,2,29,1,0,1,1,2,"General and reference, Cross-computing tools and techniques, Metrics, Networks, Network performance evaluation, Network performance modeling, Network properties, Network manageability, Network structure, Topology analysis and generation, Network types, Data center networks"
0,1,1,0,17,2,1,0,1,0,1,1,2,"Computer systems organization, Dependable and fault-tolerant systems and networks, Availability, Hardware, Emerging technologies, Networks, Network services, In-network processing, Programmable networks"
4,1,1,0,15,1,1,2,1,0,1,1,2,"Networks, Network algorithms, Control path algorithms, Network design and planning algorithms, Network architectures"
0,1,1,0,21,1,0,0,1,0,1,1,2,"Hardware, Communication hardware, interfaces and storage, Wireless devices, Networks, Network components, Physical links, Network types, Wireless access networks, Wireless local area networks"
0,1,1,0,8,3,4,0,0,0,0,1,2,"Software and its engineering, Software creation and management, Software verification and validation"
3,1,1,0,9,3,0,0,0,0,0,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
0,1,1,0,7,3,2,0,1,0,0,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
0,1,1,0,3,9,1,0,0,0,0,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
0,1,0,0,1,0,0,0,1,0,0,0,2,"Computing methodologies, Artificial intelligence, Natural language processing, Human-centered computing, Ubiquitous and mobile computing, Ubiquitous and mobile devices, Mobile phones, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
2,1,1,1,12,4,0,0,1,0,0,1,2,"General and reference, Cross-computing tools and techniques, Empirical studies, Software and its engineering, Software organization and properties, Software functional properties, Formal methods, Automated static analysis"
1,1,1,0,10,2,2,2,1,0,0,1,2,"Computing methodologies, Artificial intelligence, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
0,1,1,0,7,4,1,4,0,0,0,0,2,"Security and privacy, Security services, Digital rights management, Software and application security, Software and its engineering, Software creation and management, Software post-development issues"
0,1,1,0,8,5,1,0,0,0,0,1,2,"Computing methodologies, Machine learning, Machine learning approaches, Neural networks, Security and privacy, Software and application security, Domain-specific security and privacy architectures"
0,1,1,0,12,6,0,0,0,0,0,1,2,"Security and privacy, Software and application security, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Software organization and properties, Extra-functional properties, Software reliability, Software safety, Software functional properties, Formal methods, Dynamic analysis"
0,1,1,0,9,5,4,0,1,0,0,1,2,"Software and its engineering, Software creation and management, Software post-development issues, Software evolution, Software verification and validation, Software defect analysis, Software testing and debugging"
3,1,1,0,3,7,0,0,0,0,0,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Software notations and tools, Software configuration management and version control systems"
6,1,0,0,5,7,2,0,0,0,0,1,2,"Software and its engineering, Software creation and management, Software development techniques, Reusability, Software post-development issues, Maintaining software, Software evolution, Software notations and tools, Software configuration management and version control systems, Software libraries and repositories, Software maintenance tools"
0,1,1,0,2,5,0,0,0,0,0,1,2,"Security and privacy, Software and application security, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
1,1,1,0,10,4,3,0,0,0,0,0,2,"Computer systems organization, Embedded and cyber-physical systems, Embedded systems, Embedded software"
1,1,1,0,13,1,0,0,1,0,0,0,2,"Software and its engineering, Software notations and tools, Compilers, Source code generation"
1,1,1,0,7,0,0,0,0,0,0,1,2,"Computing methodologies, Concurrent computing methodologies, Concurrent algorithms, Software and its engineering, Software notations and tools, Software libraries and repositories"
1,1,1,0,6,1,0,0,1,0,0,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
2,1,0,0,8,0,1,0,0,0,0,0,2,"Security and privacy, Formal methods and theory of security, Logic and verification"
4,1,1,0,10,6,4,0,1,0,0,0,2,"Computing methodologies, Machine learning, Machine learning approaches, Classification and regression trees, Security and privacy, Software and application security, Domain-specific security and privacy architectures, Software and its engineering, Software notations and tools, Compilers, Runtime environments"
6,1,1,0,7,0,0,0,1,0,0,1,2,"Software and its engineering, Software notations and tools, Formal language definitions, Semantics, Theory of computation, Models of computation, Concurrency, Semantics and reasoning, Program semantics, Operational semantics"
0,1,1,0,3,10,1,0,1,0,0,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging, Theory of computation, Semantics and reasoning, Program reasoning, Program analysis"
1,1,1,0,6,9,2,4,1,0,0,0,2,"Software and its engineering, Software creation and management, Software verification and validation, Formal software verification"
2,1,1,0,5,0,0,0,0,0,1,1,2,"Computing methodologies, Symbolic and algebraic manipulation, Symbolic and algebraic algorithms, Security and privacy, Formal methods and theory of security, Logic and verification, Theory of computation, Formal languages and automata theory, Regular languages"
4,1,1,0,6,15,0,4,1,0,1,0,2,"Computing methodologies, Machine learning, Machine learning approaches, Neural networks, Theory of computation, Logic, Abstraction, Semantics and reasoning, Program reasoning, Program verification"
4,1,1,0,6,2,0,0,0,0,0,1,2,"Theory of computation, Formal languages and automata theory, Regular languages, Tree languages, Logic, Automated reasoning, Logic and verification, Semantics and reasoning, Program reasoning, Invariants"
4,1,1,0,9,5,1,0,1,0,0,1,2,"Computing methodologies, Artificial intelligence, Software and its engineering, Software notations and tools, Compilers, General programming languages, Language features"
6,1,1,0,6,2,0,0,0,0,0,1,2,"Software and its engineering, Software notations and tools, Compilers, Runtime environments, General programming languages, Language features, Concurrent programming structures, Control structures, Language types, Concurrent programming languages, Parallel programming languages"
2,1,1,0,16,3,2,5,0,0,0,0,2,"Theory of computation, Models of computation, Quantum computation theory, Quantum information theory, Semantics and reasoning, Program reasoning, Program analysis"
3,1,0,0,12,3,0,7,0,0,0,0,2,"Computing methodologies, Modeling and simulation, Model development and analysis, Simulation types and techniques, Agent / discrete models, Distributed simulation"
0,1,1,0,3,0,0,0,1,0,0,1,2,"Computer systems organization, Architectures, Distributed architectures, Cloud computing, General and reference, Cross-computing tools and techniques, Experimentation"
0,1,1,0,12,9,0,0,0,0,0,1,2,"General and reference, Cross-computing tools and techniques, Reliability, Software and its engineering, Software creation and management, Software verification and validation, Software defect analysis, Software testing and debugging"
7,1,1,0,10,5,0,0,0,0,0,1,2,"Security and privacy, Systems security, Operating systems security, Trusted computing, Software and its engineering, Software organization and properties, Contextual software domains, Software infrastructure, Virtual machines"
0,1,1,0,7,3,1,0,0,0,0,0,2,"Computer systems organization, Architectures, Distributed architectures, Cloud computing, Dependable and fault-tolerant systems and networks, Availability, Reliability, Software and its engineering, Software organization and properties, Software functional properties, Correctness, Consistency"
4,1,1,0,10,2,1,0,1,0,0,1,2,"Computer systems organization, Architectures, Distributed architectures, Cloud computing, Software and its engineering, Software organization and properties, Software system structures, Software architectures, n-tier architectures"
7,1,1,0,11,2,0,0,0,0,0,1,2,"Computer systems organization, Architectures, Other architectures, Neural networks, Hardware, Communication hardware, interfaces and storage, External storage"
3,1,1,0,9,2,0,1,0,0,0,1,2,"Computer systems organization, Architectures, Distributed architectures, Cloud computing"
1,1,1,0,14,0,1,0,0,0,0,0,2,"Computer systems organization, Dependable and fault-tolerant systems and networks, Processors and memory architectures, Hardware, Emerging technologies, Integrated circuits, Semiconductor memory, Non-volatile memory, Information systems, Information storage systems, Information storage technologies, Storage class memory, Software and its engineering, Software notations and tools, Compilers, Software libraries and repositories"
3,1,1,0,14,9,0,0,0,0,0,0,2,"Computer systems organization, Embedded and cyber-physical systems, General and reference, Cross-computing tools and techniques, Metrics, Performance"
5,1,1,0,6,3,0,3,0,0,0,1,2,"General and reference, Cross-computing tools and techniques, Performance, Information systems, World Wide Web, Web services, Theory of computation, Design and analysis of algorithms, Approximation algorithms analysis, Stochastic approximation"
5,1,1,0,5,3,1,2,1,0,0,0,2,"Computing methodologies, Modeling and simulation, Model development and analysis, Model verification and validation, Modeling methodologies, Theory of computation, Models of computation, Concurrency, Semantics and reasoning, Program semantics"
2,1,1,0,11,0,0,0,1,0,0,1,2,"Computing methodologies, Parallel computing methodologies, Parallel programming languages"
1,1,1,0,18,3,0,8,0,0,0,1,2,"Computing methodologies, Distributed computing methodologies, Distributed algorithms, Software and its engineering, Software notations and tools, Software libraries and repositories"
8,1,0,0,9,0,0,0,0,0,0,0,2,"Computing methodologies, Parallel computing methodologies, Parallel algorithms, Shared memory algorithms, Theory of computation, Models of computation, Concurrency, Parallel computing models"
4,1,1,0,12,8,3,0,0,0,0,1,2,"Computing methodologies, Parallel computing methodologies, Parallel algorithms, Massively parallel algorithms"
13,1,1,0,5,1,4,0,0,0,0,0,2,"Computing methodologies, Concurrent computing methodologies, Theory of computation, Models of computation, Concurrency, Distributed computing models"
4,1,1,0,6,0,0,0,0,0,0,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Formal software verification, Software defect analysis, Software testing and debugging, Software organization and properties, Software functional properties, Correctness, Theory of computation, Logic, Logic and verification, Type theory, Semantics and reasoning, Program reasoning, Program verification, Program semantics"
2,1,1,0,2,0,0,0,1,0,0,0,2,"Theory of computation, Logic, Hoare logic, Programming logic, Separation logic, Semantics and reasoning, Program reasoning, Invariants, Program specifications, Program verification"
5,1,1,0,13,0,0,11,0,0,0,0,2,"Theory of computation, Design and analysis of algorithms, Concurrent algorithms, Logic, Separation logic"
12,1,1,0,5,0,0,0,0,0,0,1,2,"Mathematics of computing, Mathematical software, Theory of computation, Logic, Logic and verification, Type theory"
2,1,1,0,0,4,0,0,0,0,0,1,2,"Theory of computation, Logic, Proof theory"
3,0,1,0,8,1,0,0,1,0,0,0,2,"Security and privacy, Software and application security, Software and its engineering, Software organization and properties, Extra-functional properties, Software performance, Software functional properties, Correctness, Formal methods, Software verification"
6,1,1,0,0,3,0,0,0,0,0,0,2,"Theory of computation, Logic, Logic and verification, Type theory"
1,1,0,0,12,0,0,0,0,0,0,0,2,"Theory of computation, Logic, Programming logic, Separation logic, Semantics and reasoning, Program reasoning, Program verification"
1,1,1,0,1,0,2,1,0,0,0,1,2,"Theory of computation, Logic, Type theory"
1,1,0,0,1,0,0,0,0,0,0,0,2,"Mathematics of computing, Probability and statistics, Theory of computation, Models of computation, Probabilistic computation"
2,1,0,0,0,0,0,0,0,0,0,1,2,"Hardware, Electronic design automation, Logic synthesis, Circuit optimization, Emerging technologies, Quantum technologies, Quantum computation, Software and its engineering, Software creation and management, Software verification and validation, Formal software verification"
3,1,1,1,6,4,5,0,1,0,0,1,2,"Software and its engineering, Software creation and management, Software verification and validation, Theory of computation, Semantics and reasoning, Program reasoning, Program analysis, Theory and algorithms for application domains"
0,1,1,0,5,0,2,6,0,0,1,1,2,"Computer systems organization, Architectures, Parallel architectures, Single instruction, multiple data, Software and its engineering, Software creation and management, Software verification and validation, Software notations and tools, Compilers"
7,1,1,0,7,1,0,35,1,0,0,0,2,"Software and its engineering, Software creation and management, Software development techniques, Automatic programming, Theory of computation, Logic, Programming logic, Semantics and reasoning"
